group,crosswalk_id,elapsed_sec_baseline_avg,elapsed_sec_smart_avg,sim_duration_baseline_avg,sim_duration_smart_avg,warmup_baseline_avg,warmup_smart_avg,step_length_baseline_avg,step_length_smart_avg,ped_link_index_baseline_avg,ped_link_index_smart_avg,step_count_baseline_avg,step_count_smart_avg,ped_crossing_presence_steps_baseline_avg,ped_crossing_presence_steps_smart_avg,ped_crossing_person_count_baseline_avg,ped_crossing_person_count_smart_avg,pedestrian_crossing_count_baseline_avg,pedestrian_crossing_count_smart_avg,expected_ped_repeat_count_baseline_avg,expected_ped_repeat_count_smart_avg,pedestrian_clearance_failure_count_baseline_avg,pedestrian_clearance_failure_count_smart_avg,unfinished_crossing_count_baseline_avg,unfinished_crossing_count_smart_avg,ped_wait_time_mean_baseline_avg,ped_wait_time_mean_smart_avg,ped_wait_time_max_baseline_avg,ped_wait_time_max_smart_avg,veh_delay_mean_baseline_avg,veh_delay_mean_smart_avg,veh_delay_max_baseline_avg,veh_delay_max_smart_avg,extension_count_baseline_avg,extension_count_smart_avg,generated_vehicle_count_baseline_avg,generated_vehicle_count_smart_avg,vehicle_route_count_baseline_avg,vehicle_route_count_smart_avg,unique_vehicle_route_count_baseline_avg,unique_vehicle_route_count_smart_avg,duplicate_factor_baseline_avg,duplicate_factor_smart_avg,unique_vehicle_route_ratio_baseline_avg,unique_vehicle_route_ratio_smart_avg,used_vehicle_edges_baseline_avg,used_vehicle_edges_smart_avg,network_arrived_vehicles_baseline_avg,network_arrived_vehicles_smart_avg,network_departed_vehicles_baseline_avg,network_departed_vehicles_smart_avg,network_mean_travel_time_baseline_avg,network_mean_travel_time_smart_avg,network_mean_time_loss_baseline_avg,network_mean_time_loss_smart_avg,network_avg_delay_sec_baseline_avg,network_avg_delay_sec_smart_avg,network_vehicle_edge_coverage_ratio_baseline_avg,network_vehicle_edge_coverage_ratio_smart_avg,network_teleport_count_baseline_avg,network_teleport_count_smart_avg,network_collision_count_baseline_avg,network_collision_count_smart_avg,local_500m_vehicle_count_baseline_avg,local_500m_vehicle_count_smart_avg,local_500m_mean_speed_baseline_avg,local_500m_mean_speed_smart_avg,local_500m_mean_time_loss_baseline_avg,local_500m_mean_time_loss_smart_avg,local_500m_avg_delay_sec_baseline_avg,local_500m_avg_delay_sec_smart_avg,local_500m_queue_proxy_baseline_avg,local_500m_queue_proxy_smart_avg,local_500m_stop_count_baseline_avg,local_500m_stop_count_smart_avg,total_vehicle_arrivals_baseline_avg,total_vehicle_arrivals_smart_avg,surrounding_lane_count_baseline_avg,surrounding_lane_count_smart_avg,vehicle_bbox_coverage_baseline_avg,vehicle_bbox_coverage_smart_avg,pet_event_count_baseline_avg,pet_event_count_smart_avg,very_risky_crossing_count_baseline_avg,very_risky_crossing_count_smart_avg,risky_crossing_count_baseline_avg,risky_crossing_count_smart_avg,safe_crossing_count_baseline_avg,safe_crossing_count_smart_avg,low_pet_event_count_baseline_avg,low_pet_event_count_smart_avg,low_pet_per_100_crossings_baseline_avg,low_pet_per_100_crossings_smart_avg,low_pet_per_100_conflict_candidates_baseline_avg,low_pet_per_100_conflict_candidates_smart_avg,pet_min_baseline_avg,pet_min_smart_avg,pet_p10_baseline_avg,pet_p10_smart_avg,pet_mean_baseline_avg,pet_mean_smart_avg,pet_coverage_ratio_baseline_avg,pet_coverage_ratio_smart_avg,accident_risk_estimate_baseline_avg,accident_risk_estimate_smart_avg,average_pedestrian_wait_time_baseline_avg,average_pedestrian_wait_time_smart_avg,pedestrian_waiting_time_mean_baseline_avg,pedestrian_waiting_time_mean_smart_avg,pedestrian_waiting_time_baseline_avg,pedestrian_waiting_time_smart_avg,pedestrian_waiting_time_max_baseline_avg,pedestrian_waiting_time_max_smart_avg,max_pedestrian_wait_time_baseline_avg,max_pedestrian_wait_time_smart_avg,veh_avg_delay_sec_baseline_avg,veh_avg_delay_sec_smart_avg,avg_vehicle_delay_sec_baseline_avg,avg_vehicle_delay_sec_smart_avg,surrounding_road_delay_sec_baseline_avg,surrounding_road_delay_sec_smart_avg,vehicle_delay_cost_baseline_avg,vehicle_delay_cost_smart_avg,avg_queue_length_baseline_avg,avg_queue_length_smart_avg,max_queue_length_baseline_avg,max_queue_length_smart_avg,safety_risk_score_baseline_avg,safety_risk_score_smart_avg,accident_expected_value_baseline_avg,accident_expected_value_smart_avg,elderly_incomplete_crossings_baseline_avg,elderly_incomplete_crossings_smart_avg,pedestrian_green_extension_count_baseline_avg,pedestrian_green_extension_count_smart_avg,total_extension_sec_baseline_avg,total_extension_sec_smart_avg
current_main_12,NODE_5846,1466.4794000000004,1436.9866000000002,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,1.0,1.0,6000.0,6000.0,1003.6666666666666,148.0,15.0,15.0,15.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,28.52033333333333,30.055000000000003,98.64,98.67333333333335,0.0,1.0,12.0,12.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16571.633333333335,16571.633333333335,853.6333333333333,853.9666666666667,3466.866666666667,3466.633333333333,,,,,,,0.5748785545453228,0.5749467090094401,0.0,0.0,0.0,0.0,644.7333333333333,641.1666666666666,8.569240182451937,8.329254616133143,132.89177897193284,138.45021542866894,28.889563137083897,30.48134009108069,28.779781420765023,30.622950819672134,565.5666666666667,550.5666666666667,3466.866666666667,3466.633333333333,167.0,167.0,1.0,1.0,15.0,15.0,10.866666666666667,7.2,0.3333333333333333,0.4666666666666667,3.8,7.333333333333333,11.2,7.666666666666667,74.66666666666666,51.111111111111114,124.44444444444443,85.18518518518518,0.0,6.9499999999999975,0.0,7.278000000000001,4.996888888888888,9.213777777777777,1.0,1.0,0.7355555555555553,0.4955555555555556,,,,,,,,,,,28.52033333333333,30.055000000000003,,,28.889563137083897,30.48134009108069,,,,,,,0.7355555555555553,0.4955555555555556,0.7355555555555553,0.4955555555555556,0.0,0.0,0.0,1.0,0.0,5.0
current_main_12,NODE_8369,1466.4794000000004,1436.9866000000002,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,11.0,11.0,6000.0,6000.0,862.0,436.2,15.0,15.0,15.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.452333333333334,11.249333333333333,84.03,83.27333333333334,0.0,1.0,12.0,12.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16571.633333333335,16571.633333333335,853.6333333333333,853.9666666666667,3466.866666666667,3466.633333333333,,,,,,,0.5748785545453228,0.5749467090094401,0.0,0.0,0.0,0.0,341.53333333333336,343.4,13.605950946544558,13.471235744854733,45.60666346478766,45.74849699724595,11.482444994148665,11.374874018690575,5.798907103825138,5.933333333333334,138.96666666666667,143.0,3466.866666666667,3466.633333333333,167.0,167.0,1.0,1.0,18.0,16.0,17.566666666666666,16.0,0.2,0.0,0.23333333333333334,0.0,17.766666666666666,16.0,118.44444444444444,106.66666666666666,136.66666666666666,123.07692307692304,0.0,0.0,0.0,0.0,0.08740740740740748,0.0,1.2000000000000002,1.067,1.177777777777778,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.452333333333334,11.249333333333333,,,11.482444994148665,11.374874018690575,,,,,,,1.177777777777778,1.0666666666666669,1.177777777777778,1.0666666666666669,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,LINK_212169,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,5.0,5.0,6000.0,6000.0,290.3,290.3,10.0,10.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68266666666668,42.26066666666668,99.35,99.33333333333333,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,479.6333333333333,471.8666666666667,5.403472096347277,5.466979401220674,159.95741035648018,159.97313890675318,42.094040492386725,42.56878590942189,48.353005464480866,46.95737704918032,586.3,588.4333333333333,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,20.0,20.0,16.2,16.2,1.2333333333333334,1.2,2.566666666666667,2.6,17.433333333333334,17.4,174.33333333333334,174.0,348.6666666666667,348.0,0.0,0.0,0.058666666666667026,0.05200000000000027,1.1258333333333321,1.1218333333333321,2.0,2.0,1.6816666666666669,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.68266666666668,42.26066666666668,,,42.094040492386725,42.56878590942189,,,,,,,1.6816666666666669,1.68,1.6816666666666669,1.68,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_10273,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,12.0,12.0,6000.0,6000.0,223.1,223.1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.264666666666667,26.90533333333333,98.71666666666668,98.94000000000001,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,456.03333333333336,457.8,6.931422684298246,7.117547060740098,79.7991011024097,76.9467984154128,28.53370073806665,27.21601871665035,26.991803278688526,25.518579234972673,446.1,447.46666666666664,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,10.0,10.0,9.733333333333333,9.733333333333333,0.1,0.1,0.16666666666666666,0.16666666666666666,9.833333333333334,9.833333333333334,196.66666666666666,196.66666666666666,89.39393939393942,89.39393939393942,0.0,0.0,0.0,0.0,0.14699999999999974,0.14699999999999974,2.0,2.0,1.9566666666666666,1.9566666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.264666666666667,26.90533333333333,,,28.53370073806665,27.21601871665035,,,,,,,1.9566666666666666,1.9566666666666666,1.9566666666666666,1.9566666666666666,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_6082,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,5.0,5.0,6000.0,6000.0,290.3,290.3,10.0,10.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,41.68266666666668,42.26066666666668,99.35,99.33333333333333,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,479.6333333333333,471.8666666666667,5.403472096347277,5.466979401220674,159.95741035648018,159.97313890675318,42.094040492386725,42.56878590942189,48.353005464480866,46.95737704918032,586.3,588.4333333333333,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,20.0,20.0,16.2,16.2,1.2333333333333334,1.2,2.566666666666667,2.6,17.433333333333334,17.4,174.33333333333334,174.0,348.6666666666667,348.0,0.0,0.0,0.058666666666667026,0.05200000000000027,1.1258333333333321,1.1218333333333321,2.0,2.0,1.6816666666666669,1.68,,,,,,,,,,,41.68266666666668,42.26066666666668,,,42.094040492386725,42.56878590942189,,,,,,,1.6816666666666669,1.68,1.6816666666666669,1.68,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_6123,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,5.0,5.0,6000.0,6000.0,46.86666666666667,46.86666666666667,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25266666666666,44.175000000000004,99.43000000000002,99.44333333333334,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,479.93333333333334,473.8666666666667,5.611038708984338,5.616659548060269,163.89969407064424,164.01534919510465,43.685312224849,44.55010436565107,44.83551912568306,44.13989071038252,508.73333333333335,514.8333333333334,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,10.0,10.0,6.4,6.4,0.6,0.6,3.0,3.0,7.0,7.0,140.0,140.0,87.5,87.5,0.7933333333333328,0.7899999999999996,1.2463333333333326,1.2429999999999994,3.3916666666666657,3.3899999999999997,2.0,2.0,1.34,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.25266666666666,44.175000000000004,,,43.685312224849,44.55010436565107,,,,,,,1.34,1.34,1.34,1.34,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_74388,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,16.0,16.0,6000.0,6000.0,1092.4666666666667,1158.3333333333333,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.980999999999998,31.15666666666667,98.70666666666666,98.73333333333333,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,524.7,515.3666666666667,7.110006921225578,7.212072172562999,128.20548392692416,127.61014129261058,31.546847624499666,31.67104487818999,29.15081967213115,27.76775956284153,444.1666666666667,437.53333333333336,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,8.0,8.0,8.0,7.866666666666666,0.0,0.03333333333333333,0.0,0.1,8.0,7.9,160.0,158.0,80.0,79.0,0.0,0.0,0.0,0.0,0.0,0.15749999999999992,1.6000000000000005,1.6000000000000005,1.6000000000000005,1.576666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.980999999999998,31.15666666666667,,,31.546847624499666,31.67104487818999,,,,,,,1.6000000000000005,1.576666666666667,1.6000000000000005,1.576666666666667,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_8426,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,16.0,16.0,6000.0,6000.0,1445.7333333333333,1447.5,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096333333333334,22.179333333333336,96.98,95.52333333333334,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,350.56666666666666,349.8,8.7472755267288,9.177241336323773,67.27584034605047,63.367199162848856,24.267069643210082,22.36960773441485,19.389617486338796,16.898360655737704,298.4,286.8666666666667,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,180.0,180.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0025925925925926532,0.0025925925925926532,1.7999999999999996,1.7999999999999996,1.7999999999999996,1.7999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.096333333333334,22.179333333333336,,,24.267069643210082,22.36960773441485,,,,,,,1.7999999999999996,1.7999999999999996,1.7999999999999996,1.7999999999999996,0.0,0.0,0.0,1.0,0.0,5.0
generated_signal_7,NODE_8452,1387.5132000000003,1391.6060333333335,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,2.0,2.0,6000.0,6000.0,541.0,541.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.60033333333333,26.126666666666665,98.06333333333333,96.94333333333334,0.0,1.0,7.0,7.0,3480.0,3480.0,3479.9666666666667,3479.9666666666667,1.0000095812973078,1.0000095812973078,0.9999904214559387,0.9999904214559387,16569.666666666668,16569.666666666668,848.6666666666666,848.9333333333333,3467.0333333333333,3466.9333333333334,,,,,,,0.5742927161729093,0.5744551268108061,0.0,0.0,0.0,0.0,442.03333333333336,443.1,7.074121905584734,7.282616616024055,78.5301212646128,75.41525431440508,27.85566172972077,26.430802599684366,25.830601092896174,24.243169398907103,435.1,435.3666666666667,3467.0333333333333,3466.9333333333334,21.0,21.0,1.0,1.0,10.0,10.0,9.266666666666667,9.266666666666667,0.1,0.1,0.6333333333333333,0.6333333333333333,9.366666666666667,9.366666666666667,187.33333333333334,187.33333333333334,117.08333333333333,117.08333333333333,0.0,0.0,0.0,0.0,0.6336666666666662,0.6336666666666662,2.0,2.0,1.8633333333333333,1.8633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.60033333333333,26.126666666666665,,,27.85566172972077,26.430802599684366,,,,,,,1.8633333333333333,1.8633333333333333,1.8633333333333333,1.8633333333333333,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_10060,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,11.0,11.0,6000.0,6000.0,1866.5652173913043,1874.695652173913,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25565217391304,25.979999999999997,99.95652173913044,99.07391304347826,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,461.7826086956522,465.9130434782609,6.838214168824427,7.0693498666914225,143.0457466056264,139.55596671661218,27.832762197289636,26.59056909662567,26.4575908766928,26.25017818959373,438.6521739130435,442.30434782608694,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,180.0,180.0,42.85714285714287,42.85714285714287,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999994,1.7999999999999994,1.7999999999999994,1.7999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25565217391304,25.979999999999997,,,27.832762197289636,26.59056909662567,,,,,,,1.7999999999999994,1.7999999999999994,1.7999999999999994,1.7999999999999994,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_122781,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,4.0,4.0,6000.0,6000.0,1457.0869565217392,1501.4347826086957,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.620434782608694,23.763913043478258,99.95652173913044,99.07391304347826,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,578.1739130434783,579.1304347826087,7.126338464772355,7.312192212230836,133.06221086441425,130.54484057670254,25.03314422182348,24.206676226832943,24.77405559515324,24.511047754811123,464.4347826086956,464.1304347826087,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,38.46153846153846,38.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.620434782608694,23.763913043478258,,,25.03314422182348,24.206676226832943,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_14937,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,2.0,2.0,6000.0,6000.0,1089.0434782608695,254.08695652173913,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.288260869565214,38.847391304347816,97.9391304347826,97.66521739130435,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,561.5652173913044,568.2173913043479,5.761663196016693,5.700122890352156,127.98120050460608,128.4358525293299,38.61749078875644,39.19123598016487,45.41696364932288,47.794012829650754,655.0,656.7826086956521,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,26.3157894736842,26.3157894736842,0.0,0.0,0.0,0.0,0.01826086956521734,0.01826086956521734,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.288260869565214,38.847391304347816,,,38.61749078875644,39.19123598016487,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_5647,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,4.0,4.0,6000.0,6000.0,306.95652173913044,306.0869565217391,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.18,35.61260869565217,99.89999999999999,99.69130434782609,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,363.82608695652175,364.5217391304348,6.841285928751423,6.749911111799385,101.50464766521254,102.95092803711442,35.57785059048304,35.97430503492922,24.342124019957236,24.807555238774057,319.5217391304348,322.1304347826087,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,100.0,35.7142857142857,35.7142857142857,0.0,0.0,0.0,0.0,0.005217391304347774,0.005217391304347774,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.18,35.61260869565217,,,35.57785059048304,35.97430503492922,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_5938,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,16.0,16.0,6000.0,6000.0,1128.4347826086957,1132.4347826086957,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35695652173913,18.516086956521736,92.2304347826087,93.64347826086956,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,282.7391304347826,280.17391304347825,11.237719183948514,11.233076915079938,89.55344414408621,89.49936110291347,18.83750722537182,19.066449541233514,6.622950819672132,6.601568068424802,138.7826086956522,137.82608695652175,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,9.0,9.0,7.695652173913044,7.695652173913044,0.17391304347826086,0.13043478260869565,1.1304347826086956,1.173913043478261,7.869565217391305,7.826086956521739,157.3913043478261,156.52173913043478,98.3695652173913,97.82608695652173,0.0,0.0,0.0,0.0,2.2811594202898546,2.306280193236715,1.7999999999999994,1.7999999999999994,1.5565217391304347,1.5521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35695652173913,18.516086956521736,,,18.83750722537182,19.066449541233514,,,,,,,1.5565217391304347,1.5521739130434782,1.5565217391304347,1.5521739130434782,0.0,0.0,0.0,1.0,0.0,5.0
p1_p4_recovery_6,NODE_6342,1400.5987391304348,1398.9037826086956,600.0,600.0,0.0,0.0,0.10000000000000003,0.10000000000000003,9.0,9.0,6000.0,6000.0,1309.0869565217392,496.8695652173913,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683913043478263,24.599999999999998,99.95652173913044,99.07391304347826,0.0,1.0,6.0,6.0,3480.0,3480.0,3480.0,3480.0,1.0,1.0,1.0,1.0,16576.782608695652,16576.782608695652,851.304347826087,854.0869565217391,3465.782608695652,3465.5652173913045,,,,,,,0.5747426239027351,0.5752533095265566,0.0,0.0,0.0,0.0,581.7391304347826,582.9130434782609,6.683656909993536,6.8986822748383165,135.39698885118938,132.20669501501112,26.166878024440365,25.103317769295078,26.64647184604419,26.325017818959374,477.1304347826087,478.7391304347826,3465.782608695652,3465.5652173913045,125.0,125.0,1.0,1.0,5.0,5.0,4.869565217391305,4.739130434782608,0.0,0.0,0.13043478260869565,0.2608695652173913,4.869565217391305,4.739130434782608,97.3913043478261,94.78260869565217,25.629290617848962,24.942791762013723,0.0,0.2086956521739123,0.0,0.23478260869565143,0.2704347826086956,0.4347826086956517,1.0,1.0,0.9739130434782609,0.9478260869565218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683913043478263,24.599999999999998,,,26.166878024440365,25.103317769295078,,,,,,,0.9739130434782609,0.9478260869565218,0.9739130434782609,0.9478260869565218,0.0,0.0,0.0,1.0,0.0,5.0
