run_name,crosswalk_id,scenario,seed,output_dir,run_start_time,run_end_time,elapsed_sec,completed,sim_duration,warmup,step_length,tls_id_used,ped_link_index,crossing_edge_id,route_from_edge,route_to_edge,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,ped_repeat_count_match,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,generated_vehicle_route_file,vehicle_route_sha256,pedestrian_route_file,pedestrian_route_sha256,net_sha256,surrounding_lane_count,vehicle_bbox_coverage,batch_network_file,route_reason,pet_source,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_available,pet_coverage_ratio,pet_unavailable_reason,accident_risk_estimate
phase6_smoke_baseline_seed3,NODE_10335,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,12234253870,12,:12234253870_c0,671981404#18,773066533#2,6000,436,10,10,5,False,0,0,0.0,0.0,37.68,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,331,5.819323750224602,110.06923553715076,37.81336976320583,25.57377049180328,336,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,10,0,0,10,0,0.0,0.0,8.200000000000017,10.809999999999997,16.190000000000005,True,1.0,,0.0
phase6_smoke_baseline_seed3,NODE_8369,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,1936511299,11,:1936511299_c0,519097166#1,519097168#1,6000,862,15,15,5,False,0,0,0.0,0.0,9.69,80.9,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,349,13.6833503906045,42.16807941467489,9.787405247813412,5.229508196721311,135,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,18,18,0,0,18,120.0,138.46153846153845,0.0,0.0,0.0,False,1.2,partial_pet_coverage_from_local_watcher,1.2
phase6_smoke_baseline_seed3,NODE_167173,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,12234253870,12,:12234253870_c0,671981404#18,773066533#2,6000,436,10,10,5,False,0,0,,,37.68,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,331,5.819323750224602,110.06923553715076,37.81336976320583,25.57377049180328,336,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,10,0,0,10,0,0.0,0.0,8.200000000000017,10.809999999999997,16.190000000000005,True,1.0,,0.0
phase6_smoke_baseline_seed3,LINK_239754,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,5593950698,1,:5593950698_c0,585341916#3,585341916#4,6000,1002,15,15,5,False,0,0,0.0,0.0,40.69,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,641,7.78041371472785,145.65963063795456,41.01204945515507,38.08196721311475,450,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,7,3,5,10,66.66666666666667,111.11111111111111,0.0,0.0,1.8933333333333318,True,1.0,,0.5666666666666667
phase6_smoke_baseline_seed3,NODE_5846,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,5593950698,1,:5593950698_c0,585341916#3,585341916#4,6000,1002,15,15,5,False,0,0,,,40.69,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,641,7.78041371472785,145.65963063795456,41.01204945515507,38.08196721311475,450,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,7,3,5,10,66.66666666666667,111.11111111111111,0.0,0.0,1.8933333333333318,True,1.0,,0.5666666666666667
phase6_smoke_baseline_seed3,NODE_5831,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,5593950698,1,:5593950698_c0,585341916#3,585341916#4,6000,1002,15,15,5,False,0,0,,,40.69,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,641,7.78041371472785,145.65963063795456,41.01204945515507,38.08196721311475,450,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,7,3,5,10,66.66666666666667,111.11111111111111,0.0,0.0,1.8933333333333318,True,1.0,,0.5666666666666667
phase6_smoke_baseline_seed3,NODE_10377,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,436839905,4,:436839905_c0,1110186416#14,183272312#0,6000,718,15,15,5,False,0,0,0.0,0.0,48.74,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,602,4.552186352712832,136.73293090022284,49.6025614927905,62.57377049180328,525,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,57.69230769230769,0.0,0.0,0.0,True,1.0,,1.0
phase6_smoke_baseline_seed3,NODE_10376,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,436839905,4,:436839905_c0,1110186416#14,183272312#0,6000,718,15,15,5,False,0,0,,,48.74,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,602,4.552186352712832,136.73293090022284,49.6025614927905,62.57377049180328,525,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,57.69230769230769,0.0,0.0,0.0,True,1.0,,1.0
phase6_smoke_baseline_seed3,NODE_150723,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,436839905,4,:436839905_c0,1110186416#14,183272312#0,6000,718,15,15,5,False,0,0,,,48.74,100.0,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,602,4.552186352712832,136.73293090022284,49.6025614927905,62.57377049180328,525,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,15,15,0,0,15,100.0,57.69230769230769,0.0,0.0,0.0,True,1.0,,1.0
phase6_smoke_baseline_seed3,NODE_125895,baseline,3,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03,2026-05-19T15:38:38+00:00,2026-05-19T16:02:44+00:00,1446.404,True,600,0,0.1,1936511299,11,:1936511299_c1,-519097168#1,-519097168#0,6000,820,15,15,5,False,0,0,0.0,0.0,9.65,80.9,0,12,3480,3480,1.0,1.0,16585,935,3468,,,,0.5829381824509505,0,0,349,13.676377766255614,41.975330581158055,9.736542923433875,5.229508196721311,135,3468,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_vehicle.rou.xml,e0fa4df6797dc52f8a84bd4be1e360bc4299c8cb54403906a8b61c8f8ba99e49,/Users/iseclient1/sumo-simulation/outputs/final/debug/work/current_main_12/baseline/seed03/demand_pedestrian.rou.xml,93fed5661cdc72643af99d03434a10e0f6289f64a52b25563f4146f09e49836f,5701fd44758788b350207a2494f51cb6305e52fddd8a0a19ab0e5dac55ec3e4c,167,1.0,/Users/iseclient1/sumo-simulation/result/active/nets/current_main_12.net.xml,from_nearest_road_edge_to_other_incident_edge,local_watcher,18,18,0,0,18,120.0,138.46153846153845,0.0,0.0,0.0,False,1.2,partial_pet_coverage_from_local_watcher,1.2
